mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__alpha,param_mlp__hidden_layer_sizes,param_mlp__learning_rate_init,param_mlp__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.17133240699768065,0.05577111029407737,0.0017732620239257813,0.00028475977306172926,tanh,0.0001,"(100,)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.1668062686920166,0.007894903971192814,0.0015016555786132812,1.8787989146755435e-05,tanh,0.0001,"(50, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.4927803993225098,0.051844130878399106,0.001528787612915039,7.27198397202272e-05,tanh,0.0001,"(50, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9833333333333333,0.9583333333333334,0.9666666666666667,0.97,0.008498365855987945
0.05311884880065918,0.028220239260576034,0.0016493797302246094,0.00022569771098001105,tanh,0.0001,"(50, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.13993821144104004,0.01690863895846438,0.001890850067138672,0.0004112892396070771,tanh,0.0001,"(50, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.16703181266784667,0.012343229634477827,0.00158538818359375,6.568985256276096e-05,tanh,0.0001,"(100, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.9833333333333333,0.9833333333333333,1.0,0.975,0.975,0.9833333333333334,0.009128709291752777
0.757473087310791,0.2278320428066031,0.0018151283264160156,0.000246220276997449,tanh,0.0001,"(100, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9916666666666667,0.9666666666666667,0.9666666666666667,0.9733333333333334,0.009718253158075509
0.07227654457092285,0.0314515722366195,0.0018036365509033203,0.00021366167996389907,tanh,0.0001,"(100, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.14332275390625,0.011317715933521657,0.0015073776245117187,3.800143852402935e-05,tanh,0.0001,"(100, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.975,0.975,1.0,0.975,0.975,0.9800000000000001,0.010000000000000009
0.2526093482971191,0.08347111503473736,0.0016162395477294922,0.00019880204080218947,tanh,0.001,"(50,)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.3565582275390625,0.10356993609903399,0.0016843795776367188,0.0001675808492088413,tanh,0.001,"(50,)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9333333333333333,0.95,0.9583333333333334,0.9416666666666667,0.9583333333333334,0.9483333333333333,0.009718253158075512
0.06542658805847168,0.03084604071820815,0.001649332046508789,0.00025599478804860413,tanh,0.001,"(50,)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,0.9833333333333333,0.9866666666666667,0.006666666666666687
0.1445249557495117,0.04156177348481185,0.001509380340576172,0.00016293061690495847,tanh,0.001,"(50,)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.19447793960571289,0.0051442129708631455,0.0015554428100585938,0.0002039807148994643,tanh,0.001,"(100,)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.975,0.9666666666666667,1.0,0.975,0.975,0.9783333333333333,0.011303883305208783
0.516185188293457,0.1573711441837733,0.0017472267150878905,0.0002358055739575095,tanh,0.001,"(100,)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.8666666666666667,1.0,0.9,0.9466666666666667,0.05416025603090639,101,0.9416666666666667,0.95,0.9583333333333334,0.95,0.9666666666666667,0.9533333333333334,0.008498365855987991
0.08700432777404785,0.041383376439057484,0.0016667842864990234,0.0002229138490356243,tanh,0.001,"(100,)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8666666666666667,0.9533333333333334,0.0581186525805423,50,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.16983227729797362,0.044063891386400586,0.0016109943389892578,0.00028987844267339174,tanh,0.001,"(100,)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.22100534439086914,0.06861799885520235,0.0016279220581054688,0.00018519203609880275,tanh,0.001,"(50, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.60274658203125,0.20290524901956755,0.0018886566162109376,0.00031103264337071785,tanh,0.001,"(50, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9833333333333333,0.9583333333333334,0.9666666666666667,0.97,0.008498365855987945
0.06806221008300781,0.0345959529995904,0.0017494678497314454,0.00033142046567237026,tanh,0.001,"(50, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.13482866287231446,0.010916347409541236,0.001541280746459961,7.45059547422831e-05,tanh,0.001,"(50, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.2104483127593994,0.07510692634402905,0.002105426788330078,0.0005186248366573722,tanh,0.001,"(100, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.9833333333333333,0.9833333333333333,1.0,0.975,0.975,0.9833333333333334,0.009128709291752777
0.6980753421783448,0.2352273395492154,0.0017034053802490235,0.0002347965050597374,tanh,0.001,"(100, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9916666666666667,0.9666666666666667,0.9666666666666667,0.9733333333333334,0.009718253158075509
0.07364420890808106,0.031416496016134644,0.0016474246978759766,0.00015361436160691213,tanh,0.001,"(100, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.14862508773803712,0.007648032787834622,0.0015526294708251953,3.2415599042325687e-05,tanh,0.001,"(100, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.975,0.975,1.0,0.975,0.975,0.9800000000000001,0.010000000000000009
0.21525778770446777,0.0485446361306172,0.001625394821166992,0.00020969179557303242,tanh,0.01,"(50,)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.38848118782043456,0.09796764823686696,0.00172882080078125,0.00017780671323571083,tanh,0.01,"(50,)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9333333333333333,0.95,0.9583333333333334,0.9416666666666667,0.9583333333333334,0.9483333333333333,0.009718253158075512
0.06496915817260743,0.01693647129278466,0.0017149925231933593,0.00037363675106606963,tanh,0.01,"(50,)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,0.9833333333333333,0.9866666666666667,0.006666666666666687
0.11453895568847657,0.005033570912294724,0.0017384052276611327,0.00043436888311166775,tanh,0.01,"(50,)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.19047050476074218,0.008437407529639007,0.002832317352294922,0.0024391056029704422,tanh,0.01,"(100,)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.975,0.9666666666666667,1.0,0.975,0.975,0.9783333333333333,0.011303883305208783
0.5558886528015137,0.16017205242670549,0.0018991470336914063,0.0002441724089705395,tanh,0.01,"(100,)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.8666666666666667,1.0,0.9,0.9466666666666667,0.05416025603090639,101,0.9416666666666667,0.95,0.9583333333333334,0.95,0.9666666666666667,0.9533333333333334,0.008498365855987991
0.07944841384887695,0.03207790387983238,0.0019114494323730468,0.0004737288829861068,tanh,0.01,"(100,)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.9833333333333333,1.0,0.975,0.9833333333333333,0.985,0.008164965809277272
0.14588518142700196,0.006830740957436282,0.0015028953552246095,8.586731764893718e-05,tanh,0.01,"(100,)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9666666666666667,0.9666666666666667,0.9916666666666667,0.975,0.975,0.975,0.009128709291752777
0.1669776439666748,0.01156159752655381,0.0017577171325683593,0.000492978658125586,tanh,0.01,"(50, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.4608149528503418,0.06282551254472273,0.001550149917602539,9.855768435890623e-05,tanh,0.01,"(50, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9833333333333333,0.9583333333333334,0.9666666666666667,0.97,0.008498365855987945
0.0509918212890625,0.031987554065251125,0.001789093017578125,0.0003557445847806072,tanh,0.01,"(50, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.13417630195617675,0.006082717061638719,0.0018894672393798828,0.0005524516454201976,tanh,0.01,"(50, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9,0.96,0.04898979485566354,31,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.1759028434753418,0.04844748102445567,0.0016433238983154298,0.00025170763463836426,tanh,0.01,"(100, 50)",0.001,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.9833333333333333,0.9833333333333333,1.0,0.975,0.975,0.9833333333333334,0.009128709291752777
0.7526071071624756,0.2412439840344802,0.0017278194427490234,0.00021194727793281693,tanh,0.01,"(100, 50)",0.001,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",1.0,0.9666666666666667,0.9,1.0,0.9,0.9533333333333334,0.04521553322083511,50,0.9666666666666667,0.975,0.9916666666666667,0.9666666666666667,0.9666666666666667,0.9733333333333334,0.009718253158075509
0.06280751228332519,0.03388657727214344,0.0017099857330322265,0.0002040830393556871,tanh,0.01,"(100, 50)",0.01,adam,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.8333333333333334,0.9466666666666667,0.06863753427324665,101,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,1.0,0.99,0.008164965809277286
0.19712505340576172,0.0766565463562745,0.001676464080810547,0.00034284961735581187,tanh,0.01,"(100, 50)",0.01,sgd,"{'mlp__activation': 'tanh', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.975,0.975,1.0,0.975,0.975,0.9800000000000001,0.010000000000000009
0.5073387145996093,0.014647351952403803,0.0016901493072509766,0.0003415456448849245,logistic,0.0001,"(50,)",0.001,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,0.9333333333333333,0.9,1.0,0.9666666666666667,0.96,0.038873012632301994,31,0.9666666666666667,0.9583333333333334,0.9916666666666667,0.9666666666666667,0.975,0.9716666666666667,0.011303883305208779
0.7284370422363281,0.25235225457145555,0.0018111705780029298,0.0003181132393171141,logistic,0.0001,"(50,)",0.001,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",0.9,0.9,0.8333333333333334,0.9666666666666667,0.8,0.8800000000000001,0.05811865258054231,133,0.8833333333333333,0.8916666666666667,0.8916666666666667,0.8583333333333333,0.925,0.89,0.02134374745810953
0.12990317344665528,0.0034638587173137915,0.0015392780303955078,7.926439282256249e-05,logistic,0.0001,"(50,)",0.01,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9333333333333333,0.9666666666666666,0.04216370213557838,16,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.4561866283416748,0.01030486388550931,0.001516580581665039,0.00015471326784764663,logistic,0.0001,"(50,)",0.01,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,0.9333333333333333,0.9,1.0,0.9333333333333333,0.9533333333333334,0.039999999999999994,50,0.95,0.9583333333333334,0.9916666666666667,0.9666666666666667,0.975,0.9683333333333334,0.014337208778404392
0.8888583660125733,0.2698235522164664,0.0016927719116210938,0.0002224838583921343,logistic,0.0001,"(100,)",0.001,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,0.9333333333333333,0.9,1.0,0.9666666666666667,0.96,0.038873012632301994,31,0.975,0.9666666666666667,0.9916666666666667,0.975,0.9666666666666667,0.975,0.009128709291752777
1.5132962226867677,0.4321159217077178,0.001926422119140625,0.000262138685228856,logistic,0.0001,"(100,)",0.001,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",0.9333333333333333,0.8666666666666667,0.8333333333333334,0.9666666666666667,0.8333333333333334,0.8866666666666667,0.054160256030906385,130,0.8833333333333333,0.9083333333333333,0.9083333333333333,0.875,0.9083333333333333,0.8966666666666667,0.01452966314513558
0.17229642868041992,0.012520047103000163,0.002568626403808594,0.002119330505140421,logistic,0.0001,"(100,)",0.01,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.9833333333333333,0.975,1.0,0.975,0.975,0.9816666666666667,0.009718253158075509
0.7904223442077637,0.104670332383088,0.0015083789825439454,3.9036512112041e-05,logistic,0.0001,"(100,)",0.01,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",1.0,0.9333333333333333,0.8666666666666667,1.0,0.9666666666666667,0.9533333333333334,0.04988876515698587,50,0.95,0.9583333333333334,0.9916666666666667,0.975,0.975,0.97,0.014529663145135591
0.634329080581665,0.06771343398553009,0.002112007141113281,0.0011420106349352966,logistic,0.0001,"(50, 50)",0.001,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,0.9666666666666667,0.9,1.0,0.9666666666666667,0.9666666666666666,0.036514837167011066,16,0.9833333333333333,0.9666666666666667,1.0,0.975,0.975,0.9800000000000001,0.011303883305208779
0.05471577644348145,0.0024635163345044734,0.0015544414520263672,7.108847255788526e-05,logistic,0.0001,"(50, 50)",0.001,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",0.06666666666666667,0.0,0.06666666666666667,0.1,0.0,0.04666666666666667,0.04,142,0.041666666666666664,0.06666666666666667,0.05,0.041666666666666664,0.06666666666666667,0.05333333333333333,0.01130388330520878
0.20487966537475585,0.06858011367542602,0.0017606735229492188,0.0003161784334920975,logistic,0.0001,"(50, 50)",0.01,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,0.9833333333333333,0.9866666666666667,0.006666666666666687
0.021589136123657225,0.002918721833000381,0.0015259742736816405,5.5358432420403745e-05,logistic,0.0001,"(50, 50)",0.01,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'sgd'}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,139,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
0.6375120162963868,0.026827263285922387,0.001543569564819336,6.61215835654834e-05,logistic,0.0001,"(100, 50)",0.001,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'adam'}",1.0,0.9666666666666667,0.9,1.0,0.9666666666666667,0.9666666666666666,0.036514837167011066,16,0.9833333333333333,0.9666666666666667,1.0,0.975,0.975,0.9800000000000001,0.011303883305208779
0.10335593223571778,0.034932142108789845,0.0018796443939208985,0.0003739478299742512,logistic,0.0001,"(100, 50)",0.001,sgd,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.001, 'mlp__solver': 'sgd'}",0.43333333333333335,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.4666666666666667,0.4,0.042163702135578414,136,0.4083333333333333,0.4,0.39166666666666666,0.4,0.4,0.4,0.005270462766947297
0.2615996837615967,0.0806488266581417,0.0023640155792236327,0.0004385999555674656,logistic,0.0001,"(100, 50)",0.01,adam,"{'mlp__activation': 'logistic', 'mlp__alpha': 0.0001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate_init': 0.01, 'mlp__solver': 'adam'}",1.0,1.0,0.9,1.0,0.9666666666666667,0.9733333333333333,0.038873012632301994,1,0.9833333333333333,0.9833333333333333,1.0,0.9833333333333333,0.9833333333333333,0.9866666666666667,0.006666666666666687
